id,case_id,rater_id,fold,rating,error-rating,q_ir,ai_probability_class_1,ai_predicted_class,rater_ai_disagreement,ai_probability_rater_wrong,ai_margin,rating-confidence,case-difficulty,rater-expertise,rater-accuracy,rater-confidence,probability_source,ai_decision_threshold
38-2,38,2,3,1,1,0.8825624659657479,0.1174375340342521,0,1,0.8825624659657479,0.3825624659657479,1,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
38-3,38,3,3,0,0,0.1174375340342521,0.1174375340342521,0,0,0.1174375340342521,0.3825624659657479,5,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
38-4,38,4,3,0,0,0.1174375340342521,0.1174375340342521,0,0,0.1174375340342521,0.3825624659657479,5,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
38-5,38,5,3,1,1,0.8825624659657479,0.1174375340342521,0,1,0.8825624659657479,0.3825624659657479,4,4,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
38-6,38,6,3,0,0,0.1174375340342521,0.1174375340342521,0,0,0.1174375340342521,0.3825624659657479,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
38-7,38,7,3,0,0,0.1174375340342521,0.1174375340342521,0,0,0.1174375340342521,0.3825624659657479,4,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
38-8,38,8,3,0,0,0.1174375340342521,0.1174375340342521,0,0,0.1174375340342521,0.3825624659657479,2,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
38-9,38,9,3,0,0,0.1174375340342521,0.1174375340342521,0,0,0.1174375340342521,0.3825624659657479,3,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
38-10,38,10,3,0,0,0.1174375340342521,0.1174375340342521,0,0,0.1174375340342521,0.3825624659657479,3,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
38-11,38,11,3,0,0,0.1174375340342521,0.1174375340342521,0,0,0.1174375340342521,0.3825624659657479,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
38-12,38,12,3,0,0,0.1174375340342521,0.1174375340342521,0,0,0.1174375340342521,0.3825624659657479,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
39-0,39,0,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
39-1,39,1,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
39-2,39,2,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,3,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
39-3,39,3,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,5,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
39-4,39,4,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
39-5,39,5,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
39-6,39,6,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
39-7,39,7,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,4,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
39-8,39,8,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
39-9,39,9,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
39-10,39,10,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,3,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
39-11,39,11,4,1,1,0.8253324329853058,0.1746675670146942,0,1,0.8253324329853058,0.3253324329853058,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
39-12,39,12,4,0,0,0.1746675670146942,0.1746675670146942,0,0,0.1746675670146942,0.3253324329853058,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
40-0,40,0,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
40-1,40,1,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
40-2,40,2,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,3,4,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
40-3,40,3,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,5,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
40-4,40,4,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,5,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
40-5,40,5,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
40-6,40,6,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
40-7,40,7,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,5,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
40-8,40,8,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
40-9,40,9,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,5,1,4,0.819672131147541,4.285714285714286,nested_oof,0.5
40-10,40,10,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
40-11,40,11,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
40-12,40,12,2,1,0,0.7721437513828278,0.2278562486171722,0,1,0.7721437513828278,0.27214375138282776,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
41-0,41,0,3,0,0,0.7264028787612915,0.7264028787612915,1,1,0.7264028787612915,0.2264028787612915,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
41-1,41,1,3,1,1,0.2735971212387085,0.7264028787612915,1,0,0.2735971212387085,0.2264028787612915,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
41-2,41,2,3,0,0,0.7264028787612915,0.7264028787612915,1,1,0.7264028787612915,0.2264028787612915,3,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
41-3,41,3,3,1,1,0.2735971212387085,0.7264028787612915,1,0,0.2735971212387085,0.2264028787612915,5,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
41-4,41,4,3,0,0,0.7264028787612915,0.7264028787612915,1,1,0.7264028787612915,0.2264028787612915,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
41-5,41,5,3,1,1,0.2735971212387085,0.7264028787612915,1,0,0.2735971212387085,0.2264028787612915,3,4,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
41-6,41,6,3,1,1,0.2735971212387085,0.7264028787612915,1,0,0.2735971212387085,0.2264028787612915,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
41-7,41,7,3,1,1,0.2735971212387085,0.7264028787612915,1,0,0.2735971212387085,0.2264028787612915,4,4,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
41-8,41,8,3,0,0,0.7264028787612915,0.7264028787612915,1,1,0.7264028787612915,0.2264028787612915,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
41-9,41,9,3,1,1,0.2735971212387085,0.7264028787612915,1,0,0.2735971212387085,0.2264028787612915,5,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
41-10,41,10,3,1,1,0.2735971212387085,0.7264028787612915,1,0,0.2735971212387085,0.2264028787612915,3,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
41-11,41,11,3,1,1,0.2735971212387085,0.7264028787612915,1,0,0.2735971212387085,0.2264028787612915,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
41-12,41,12,3,1,1,0.2735971212387085,0.7264028787612915,1,0,0.2735971212387085,0.2264028787612915,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
42-0,42,0,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
42-1,42,1,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
42-2,42,2,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,4,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
42-3,42,3,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,5,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
42-4,42,4,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,5,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
42-5,42,5,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
42-6,42,6,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,5,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
42-7,42,7,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,5,1,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
42-8,42,8,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
42-9,42,9,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,5,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
42-10,42,10,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
42-11,42,11,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
42-12,42,12,1,0,0,0.7853376865386963,0.7853376865386963,1,1,0.7853376865386963,0.2853376865386963,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
43-0,43,0,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
43-1,43,1,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
43-2,43,2,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,4,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
43-3,43,3,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,4,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
43-4,43,4,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,5,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
43-5,43,5,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
43-6,43,6,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
43-7,43,7,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,4,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
43-8,43,8,5,1,1,0.984896257519722,0.015103742480278,0,1,0.984896257519722,0.484896257519722,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
43-9,43,9,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
43-10,43,10,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
43-11,43,11,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
43-12,43,12,5,0,0,0.015103742480278,0.015103742480278,0,0,0.015103742480278,0.484896257519722,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
44-0,44,0,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
44-1,44,1,1,0,1,0.9433504343032836,0.9433504343032836,1,1,0.9433504343032836,0.4433504343032836,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
44-2,44,2,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,4,4,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
44-3,44,3,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,4,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
44-4,44,4,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
44-5,44,5,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
44-6,44,6,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
44-7,44,7,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,4,4,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
44-8,44,8,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
44-9,44,9,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,4,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
44-10,44,10,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,4,4,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
44-11,44,11,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
44-12,44,12,1,1,0,0.05664956569671642,0.9433504343032836,1,0,0.05664956569671642,0.4433504343032836,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
45-0,45,0,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,5,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
45-1,45,1,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
45-2,45,2,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,5,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
45-3,45,3,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,5,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
45-4,45,4,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,5,4,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
45-5,45,5,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,3,4,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
45-6,45,6,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
45-7,45,7,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,5,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
45-8,45,8,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
45-9,45,9,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
45-10,45,10,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,4,4,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
45-11,45,11,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
45-12,45,12,2,1,0,0.06668275594711304,0.933317244052887,1,0,0.06668275594711304,0.43331724405288696,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
46-0,46,0,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
46-1,46,1,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
46-2,46,2,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,4,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
46-3,46,3,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,5,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
46-4,46,4,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
46-5,46,5,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
46-6,46,6,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
46-7,46,7,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,5,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
46-8,46,8,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
46-9,46,9,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,5,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
46-10,46,10,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,4,1,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
46-11,46,11,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
46-12,46,12,5,0,0,0.1997502446174621,0.1997502446174621,0,0,0.1997502446174621,0.3002497553825379,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
47-0,47,0,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,4,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
47-1,47,1,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
47-2,47,2,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,4,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
47-3,47,3,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,4,4,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
47-4,47,4,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
47-5,47,5,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,4,4,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
47-6,47,6,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
47-7,47,7,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,4,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
47-8,47,8,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
47-9,47,9,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,4,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
47-10,47,10,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,3,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
47-11,47,11,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
47-12,47,12,1,1,0,0.10064703226089478,0.8993529677391052,1,0,0.10064703226089478,0.3993529677391052,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
48-0,48,0,5,0,0,0.966932773590088,0.966932773590088,1,1,0.966932773590088,0.466932773590088,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
48-1,48,1,5,0,0,0.966932773590088,0.966932773590088,1,1,0.966932773590088,0.466932773590088,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
48-2,48,2,5,0,0,0.966932773590088,0.966932773590088,1,1,0.966932773590088,0.466932773590088,5,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
48-3,48,3,5,0,0,0.966932773590088,0.966932773590088,1,1,0.966932773590088,0.466932773590088,5,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
