id,case_id,rater_id,fold,rating,error-rating,q_ir,ai_probability_class_1,ai_predicted_class,rater_ai_disagreement,rating-confidence,case-difficulty,rater-expertise,d_probability_weighted,threshold_youden,d_probability_unweighted,TARGET,q_pred,d_pred_w,d_pred_u,ai_correct,rater_correct,q_correct,d_correct_w
141-8,141,8,1,0,0,0.377491682767868,0.377491682767868,0,0,2,3,2,0.11686786,0.486357569694519,0.043479428,0,0,0,0,1,1,1,1
141-9,141,9,1,0,0,0.377491682767868,0.377491682767868,0,0,4,3,4,0.3208091,0.486357569694519,0.11371416,0,0,0,0,1,1,1,1
141-10,141,10,1,0,0,0.377491682767868,0.377491682767868,0,0,4,2,4,0.04854797,0.486357569694519,0.023559278,0,0,0,0,1,1,1,1
141-11,141,11,1,0,0,0.377491682767868,0.377491682767868,0,0,3,3,4,0.1914638,0.486357569694519,0.08014434,0,0,0,0,1,1,1,1
141-12,141,12,1,0,0,0.377491682767868,0.377491682767868,0,0,4,2,4,0.14211535,0.486357569694519,0.054703943,0,0,0,0,1,1,1,1
142-0,142,0,1,0,0,0.4838636219501495,0.4838636219501495,0,0,5,2,4,0.27987808,0.486357569694519,0.11210057,0,0,0,0,1,1,1,1
142-1,142,1,1,0,0,0.4838636219501495,0.4838636219501495,0,0,4,3,4,0.32659706,0.486357569694519,0.13153799,0,0,0,0,1,1,1,1
142-2,142,2,1,0,0,0.4838636219501495,0.4838636219501495,0,0,4,2,4,0.17268369,0.486357569694519,0.077266894,0,0,0,0,1,1,1,1
142-3,142,3,1,0,0,0.4838636219501495,0.4838636219501495,0,0,5,1,4,0.17038906,0.486357569694519,0.071497,0,0,0,0,1,1,1,1
142-4,142,4,1,0,0,0.4838636219501495,0.4838636219501495,0,0,5,2,3,0.05307141,0.486357569694519,0.027755925,0,0,0,0,1,1,1,1
142-5,142,5,1,0,0,0.4838636219501495,0.4838636219501495,0,0,5,2,3,0.093155704,0.486357569694519,0.040776037,0,0,0,0,1,1,1,1
142-6,142,6,1,0,0,0.4838636219501495,0.4838636219501495,0,0,4,2,2,0.08405408,0.486357569694519,0.033135377,0,0,0,0,1,1,1,1
142-7,142,7,1,0,0,0.4838636219501495,0.4838636219501495,0,0,5,2,2,0.10009722,0.486357569694519,0.04996743,0,0,0,0,1,1,1,1
142-8,142,8,1,0,0,0.4838636219501495,0.4838636219501495,0,0,3,3,2,0.09856859,0.486357569694519,0.036797248,0,0,0,0,1,1,1,1
142-9,142,9,1,0,0,0.4838636219501495,0.4838636219501495,0,0,5,2,4,0.25447607,0.486357569694519,0.09269021,0,0,0,0,1,1,1,1
142-10,142,10,1,0,0,0.4838636219501495,0.4838636219501495,0,0,4,1,4,0.037068967,0.486357569694519,0.021119494,0,0,0,0,1,1,1,1
142-11,142,11,1,0,0,0.4838636219501495,0.4838636219501495,0,0,3,3,4,0.20283231,0.486357569694519,0.08960191,0,0,0,0,1,1,1,1
142-12,142,12,1,0,0,0.4838636219501495,0.4838636219501495,0,0,4,1,4,0.10367624,0.486357569694519,0.048533984,0,0,0,0,1,1,1,1
143-0,143,0,1,0,0,0.9399648308753968,0.9399648308753968,1,1,5,2,4,0.39905652,0.486357569694519,0.21693677,0,1,0,0,0,1,0,1
143-1,143,1,1,0,0,0.9399648308753968,0.9399648308753968,1,1,4,3,4,0.4707963,0.486357569694519,0.25590014,0,1,0,0,0,1,0,1
143-2,143,2,1,0,0,0.9399648308753968,0.9399648308753968,1,1,4,3,4,0.29827034,0.486357569694519,0.15739083,0,1,0,0,0,1,0,1
143-3,143,3,1,0,0,0.9399648308753968,0.9399648308753968,1,1,4,3,4,0.31500968,0.486357569694519,0.17499304,0,1,0,0,0,1,0,1
143-4,143,4,1,0,0,0.9399648308753968,0.9399648308753968,1,1,5,3,3,0.11948756,0.486357569694519,0.07359664,0,1,0,0,0,1,0,1
143-5,143,5,1,1,1,0.0600351691246031,0.9399648308753968,1,0,4,3,3,0.16619928,0.486357569694519,0.073052905,0,0,0,0,0,0,0,0
143-6,143,6,1,0,0,0.9399648308753968,0.9399648308753968,1,1,4,3,2,0.14173535,0.486357569694519,0.08302692,0,1,0,0,0,1,0,1
143-7,143,7,1,0,0,0.9399648308753968,0.9399648308753968,1,1,4,2,2,0.26441482,0.486357569694519,0.13397287,0,1,0,0,0,1,0,1
143-8,143,8,1,0,0,0.9399648308753968,0.9399648308753968,1,1,3,3,2,0.14295088,0.486357569694519,0.08156413,0,1,0,0,0,1,0,1
143-9,143,9,1,0,0,0.9399648308753968,0.9399648308753968,1,1,4,3,4,0.4857586,0.486357569694519,0.25159553,0,1,0,0,0,1,0,1
143-10,143,10,1,0,0,0.9399648308753968,0.9399648308753968,1,1,3,2,4,0.04539401,0.486357569694519,0.03422508,0,1,0,0,0,1,0,1
143-11,143,11,1,0,0,0.9399648308753968,0.9399648308753968,1,1,3,3,4,0.31163752,0.486357569694519,0.17337547,0,1,0,0,0,1,0,1
143-12,143,12,1,0,0,0.9399648308753968,0.9399648308753968,1,1,3,3,4,0.23954436,0.486357569694519,0.12825368,0,1,0,0,0,1,0,1
144-0,144,0,4,1,0,0.090650200843811,0.909349799156189,1,0,4,3,4,0.057171658,0.5368138551712036,0.018987108,1,0,0,0,1,1,1,1
144-1,144,1,4,1,0,0.090650200843811,0.909349799156189,1,0,3,3,4,0.08899736,0.5368138551712036,0.03261893,1,0,0,0,1,1,1,1
144-2,144,2,4,1,0,0.090650200843811,0.909349799156189,1,0,3,4,4,0.26215723,0.5368138551712036,0.07847244,1,0,0,0,1,1,1,1
144-3,144,3,4,1,0,0.090650200843811,0.909349799156189,1,0,5,2,4,0.11856156,0.5368138551712036,0.03411468,1,0,0,0,1,1,1,1
144-4,144,4,4,1,0,0.090650200843811,0.909349799156189,1,0,5,4,3,0.025409052,0.5368138551712036,0.011375204,1,0,0,0,1,1,1,1
144-5,144,5,4,1,0,0.090650200843811,0.909349799156189,1,0,4,2,3,0.028002601,0.5368138551712036,0.015148489,1,0,0,0,1,1,1,1
144-6,144,6,4,1,0,0.090650200843811,0.909349799156189,1,0,4,3,2,0.07039393,0.5368138551712036,0.024134252,1,0,0,0,1,1,1,1
144-7,144,7,4,1,0,0.090650200843811,0.909349799156189,1,0,4,3,2,0.06726627,0.5368138551712036,0.027391316,1,0,0,0,1,1,1,1
144-8,144,8,4,1,0,0.090650200843811,0.909349799156189,1,0,3,3,2,0.11302335,0.5368138551712036,0.039345272,1,0,0,0,1,1,1,1
144-9,144,9,4,1,0,0.090650200843811,0.909349799156189,1,0,5,3,4,0.14235525,0.5368138551712036,0.051029857,1,0,0,0,1,1,1,1
144-10,144,10,4,1,0,0.090650200843811,0.909349799156189,1,0,4,3,4,0.03322215,0.5368138551712036,0.010813184,1,0,0,0,1,1,1,1
144-11,144,11,4,1,0,0.090650200843811,0.909349799156189,1,0,3,3,4,0.094043404,0.5368138551712036,0.03513841,1,0,0,0,1,1,1,1
144-12,144,12,4,1,0,0.090650200843811,0.909349799156189,1,0,4,3,4,0.085011974,0.5368138551712036,0.027868764,1,0,0,0,1,1,1,1
145-0,145,0,2,0,0,0.6395044922828674,0.6395044922828674,1,1,5,2,4,0.15704457,0.4492360949516296,0.07221686,0,1,0,0,0,1,0,1
145-1,145,1,2,0,0,0.6395044922828674,0.6395044922828674,1,1,4,3,4,0.33913526,0.4492360949516296,0.173603,0,1,0,0,0,1,0,1
145-2,145,2,2,0,0,0.6395044922828674,0.6395044922828674,1,1,4,2,4,0.4445036,0.4492360949516296,0.19507898,0,1,0,0,0,1,0,1
145-3,145,3,2,0,0,0.6395044922828674,0.6395044922828674,1,1,5,2,4,0.38436493,0.4492360949516296,0.1470496,0,1,0,0,0,1,0,1
145-4,145,4,2,0,0,0.6395044922828674,0.6395044922828674,1,1,5,3,3,0.10446573,0.4492360949516296,0.041184276,0,1,0,0,0,1,0,1
145-5,145,5,2,0,0,0.6395044922828674,0.6395044922828674,1,1,4,3,3,0.17919084,0.4492360949516296,0.103794836,0,1,0,0,0,1,0,1
145-6,145,6,2,0,0,0.6395044922828674,0.6395044922828674,1,1,4,2,2,0.047788195,0.4492360949516296,0.025310218,0,1,0,0,0,1,0,1
145-7,145,7,2,0,0,0.6395044922828674,0.6395044922828674,1,1,4,2,2,0.15933557,0.4492360949516296,0.06969898,0,1,0,0,0,1,0,1
145-8,145,8,2,0,0,0.6395044922828674,0.6395044922828674,1,1,3,3,2,0.511101,0.4492360949516296,0.22511442,0,1,1,0,0,1,0,0
145-9,145,9,2,0,0,0.6395044922828674,0.6395044922828674,1,1,4,2,4,0.46668765,0.4492360949516296,0.20930153,0,1,0,0,0,1,0,1
145-10,145,10,2,1,1,0.3604955077171325,0.6395044922828674,1,0,4,3,4,0.024927033,0.4492360949516296,0.010280889,0,0,0,0,0,0,0,0
145-11,145,11,2,0,0,0.6395044922828674,0.6395044922828674,1,1,3,3,4,0.053234488,0.4492360949516296,0.024836652,0,1,0,0,0,1,0,1
145-12,145,12,2,0,0,0.6395044922828674,0.6395044922828674,1,1,4,1,4,0.15336147,0.4492360949516296,0.06934107,0,1,0,0,0,1,0,1
146-0,146,0,5,0,0,0.7506529092788696,0.7506529092788696,1,1,5,2,4,0.09226009,0.372329980134964,0.038658626,0,1,0,0,0,1,0,1
146-1,146,1,5,0,0,0.7506529092788696,0.7506529092788696,1,1,4,3,4,0.32685152,0.372329980134964,0.13121043,0,1,0,0,0,1,0,1
146-2,146,2,5,0,0,0.7506529092788696,0.7506529092788696,1,1,4,3,4,0.07629631,0.372329980134964,0.037909616,0,1,0,0,0,1,0,1
146-3,146,3,5,0,0,0.7506529092788696,0.7506529092788696,1,1,5,2,4,0.20963158,0.372329980134964,0.11086598,0,1,0,0,0,1,0,1
146-4,146,4,5,0,0,0.7506529092788696,0.7506529092788696,1,1,5,2,3,0.08934385,0.372329980134964,0.04498134,0,1,0,0,0,1,0,1
146-5,146,5,5,0,0,0.7506529092788696,0.7506529092788696,1,1,4,2,3,0.010071633,0.372329980134964,0.008790146,0,1,0,0,0,1,0,1
146-6,146,6,5,1,1,0.2493470907211303,0.7506529092788696,1,0,4,3,2,0.10654006,0.372329980134964,0.04735845,0,0,0,0,0,0,0,0
146-7,146,7,5,0,0,0.7506529092788696,0.7506529092788696,1,1,4,2,2,0.2498543,0.372329980134964,0.08552367,0,1,0,0,0,1,0,1
146-8,146,8,5,0,0,0.7506529092788696,0.7506529092788696,1,1,3,3,2,0.12863734,0.372329980134964,0.041062444,0,1,0,0,0,1,0,1
146-9,146,9,5,0,0,0.7506529092788696,0.7506529092788696,1,1,4,3,4,0.33162117,0.372329980134964,0.13479252,0,1,0,0,0,1,0,1
146-10,146,10,5,0,0,0.7506529092788696,0.7506529092788696,1,1,3,3,4,0.012865486,0.372329980134964,0.0126541555,0,1,0,0,0,1,0,1
146-11,146,11,5,0,0,0.7506529092788696,0.7506529092788696,1,1,3,3,4,0.09399779,0.372329980134964,0.045896426,0,1,0,0,0,1,0,1
146-12,146,12,5,0,0,0.7506529092788696,0.7506529092788696,1,1,4,2,4,0.19855246,0.372329980134964,0.0734083,0,1,0,0,0,1,0,1
147-0,147,0,1,0,1,0.9398340582847596,0.9398340582847596,1,1,5,2,4,0.47427058,0.486357569694519,0.21693677,1,1,0,0,1,0,1,0
147-1,147,1,1,1,0,0.0601659417152403,0.9398340582847596,1,0,4,3,4,0.42025352,0.486357569694519,0.18314397,1,0,0,0,1,1,1,1
147-2,147,2,1,1,0,0.0601659417152403,0.9398340582847596,1,0,2,3,4,0.27365968,0.486357569694519,0.1165898,1,0,0,0,1,1,1,1
147-3,147,3,1,1,0,0.0601659417152403,0.9398340582847596,1,0,4,4,4,0.31831515,0.486357569694519,0.12672283,1,0,0,0,1,1,1,1
147-4,147,4,1,1,0,0.0601659417152403,0.9398340582847596,1,0,5,4,3,0.09702794,0.486357569694519,0.051866412,1,0,0,0,1,1,1,1
147-5,147,5,1,1,0,0.0601659417152403,0.9398340582847596,1,0,4,4,3,0.16619928,0.486357569694519,0.070709325,1,0,0,0,1,1,1,1
147-6,147,6,1,0,1,0.9398340582847596,0.9398340582847596,1,1,3,4,2,0.2015107,0.486357569694519,0.09028875,1,1,0,0,1,0,1,0
147-7,147,7,1,1,0,0.0601659417152403,0.9398340582847596,1,0,4,4,2,0.25463042,0.486357569694519,0.10983683,1,0,0,0,1,1,1,1
147-8,147,8,1,1,0,0.0601659417152403,0.9398340582847596,1,0,3,3,2,0.15708166,0.486357569694519,0.058701217,1,0,0,0,1,1,1,1
147-9,147,9,1,1,0,0.0601659417152403,0.9398340582847596,1,0,4,4,4,0.43492973,0.486357569694519,0.18454862,1,0,0,0,1,1,1,1
147-10,147,10,1,1,0,0.0601659417152403,0.9398340582847596,1,0,2,4,4,0.1422758,0.486357569694519,0.055719927,1,0,0,0,1,1,1,1
147-11,147,11,1,1,0,0.0601659417152403,0.9398340582847596,1,0,3,4,4,0.26384604,0.486357569694519,0.12606384,1,0,0,0,1,1,1,1
147-12,147,12,1,0,1,0.9398340582847596,0.9398340582847596,1,1,3,3,4,0.29968676,0.486357569694519,0.12825368,1,1,0,0,1,0,1,0
148-0,148,0,2,1,0,0.9443276338279248,0.0556723661720752,0,1,5,2,4,0.26296338,0.4492360949516296,0.13427795,1,1,0,0,0,1,0,1
148-1,148,1,2,1,0,0.9443276338279248,0.0556723661720752,0,1,4,3,4,0.5626496,0.4492360949516296,0.36698225,1,1,1,0,0,1,0,0
148-2,148,2,2,1,0,0.9443276338279248,0.0556723661720752,0,1,5,2,4,0.5316156,0.4492360949516296,0.26889703,1,1,1,0,0,1,0,0
148-3,148,3,2,1,0,0.9443276338279248,0.0556723661720752,0,1,5,2,4,0.5522434,0.4492360949516296,0.2580249,1,1,1,0,0,1,0,0
148-4,148,4,2,0,1,0.0556723661720752,0.0556723661720752,0,0,4,4,3,0.045369327,0.4492360949516296,0.020397475,1,0,0,0,0,0,0,0
148-5,148,5,2,1,0,0.9443276338279248,0.0556723661720752,0,1,5,2,3,0.18350632,0.4492360949516296,0.11420175,1,1,0,0,0,1,0,1
148-6,148,6,2,1,0,0.9443276338279248,0.0556723661720752,0,1,4,2,2,0.09675917,0.4492360949516296,0.071272925,1,1,0,0,0,1,0,1
148-7,148,7,2,1,0,0.9443276338279248,0.0556723661720752,0,1,5,2,2,0.18633606,0.4492360949516296,0.091602795,1,1,0,0,0,1,0,1
148-8,148,8,2,1,0,0.9443276338279248,0.0556723661720752,0,1,3,3,2,0.7450154,0.4492360949516296,0.47630775,1,1,1,0,0,1,0,0
148-9,148,9,2,1,0,0.9443276338279248,0.0556723661720752,0,1,5,2,4,0.5360048,0.4492360949516296,0.27516595,1,1,1,0,0,1,0,0
148-10,148,10,2,1,0,0.9443276338279248,0.0556723661720752,0,1,4,2,4,0.115459494,0.4492360949516296,0.06698741,1,1,0,0,0,1,0,1
148-11,148,11,2,1,0,0.9443276338279248,0.0556723661720752,0,1,3,3,4,0.14456479,0.4492360949516296,0.08433854,1,1,0,0,0,1,0,1
148-12,148,12,2,1,0,0.9443276338279248,0.0556723661720752,0,1,4,2,4,0.3516497,0.4492360949516296,0.19345403,1,1,0,0,0,1,0,1
149-0,149,0,1,0,0,0.8819863200187683,0.8819863200187683,1,1,5,2,4,0.5362396,0.486357569694519,0.2671388,0,1,1,0,0,1,0,0
149-1,149,1,1,1,1,0.1180136799812316,0.8819863200187683,1,0,4,3,4,0.13096082,0.486357569694519,0.05205002,0,0,0,0,0,0,0,0
149-2,149,2,1,1,1,0.1180136799812316,0.8819863200187683,1,0,3,4,4,0.07623097,0.486357569694519,0.03218813,0,0,0,0,0,0,0,0
149-3,149,3,1,1,1,0.1180136799812316,0.8819863200187683,1,0,4,4,4,0.091148004,0.486357569694519,0.035520073,0,0,0,0,0,0,0,0
149-4,149,4,1,1,1,0.1180136799812316,0.8819863200187683,1,0,4,3,3,0.025818784,0.486357569694519,0.01363534,0,0,0,0,0,0,0,0
149-5,149,5,1,1,1,0.1180136799812316,0.8819863200187683,1,0,4,3,3,0.041052777,0.486357569694519,0.018553918,0,0,0,0,0,0,0,0
149-6,149,6,1,1,1,0.1180136799812316,0.8819863200187683,1,0,3,3,2,0.04080417,0.486357569694519,0.014937582,0,0,0,0,0,0,0,0
149-7,149,7,1,1,1,0.1180136799812316,0.8819863200187683,1,0,4,4,2,0.06667782,0.486357569694519,0.027749157,0,0,0,0,0,0,0,0
149-8,149,8,1,1,1,0.1180136799812316,0.8819863200187683,1,0,2,3,2,0.04407526,0.486357569694519,0.016907802,0,0,0,0,0,0,0,0
149-9,149,9,1,1,1,0.1180136799812316,0.8819863200187683,1,0,4,3,4,0.13793802,0.486357569694519,0.05093975,0,0,0,0,0,0,0,0
149-10,149,10,1,0,0,0.8819863200187683,0.8819863200187683,1,1,3,3,4,0.07636681,0.486357569694519,0.04656008,0,1,0,0,0,1,0,1
149-11,149,11,1,0,0,0.8819863200187683,0.8819863200187683,1,1,3,3,4,0.4294221,0.486357569694519,0.21286203,0,1,0,0,0,1,0,1
149-12,149,12,1,1,1,0.1180136799812316,0.8819863200187683,1,0,3,3,4,0.061725885,0.486357569694519,0.02483189,0,0,0,0,0,0,0,0
150-0,150,0,4,0,0,0.0131512703374028,0.0131512703374028,0,0,5,2,4,0.030169174,0.5368138551712036,0.010178877,0,0,0,0,1,1,1,1
150-1,150,1,4,0,0,0.0131512703374028,0.0131512703374028,0,0,4,3,4,0.051337633,0.5368138551712036,0.019549418,0,0,0,0,1,1,1,1
150-2,150,2,4,0,0,0.0131512703374028,0.0131512703374028,0,0,4,2,4,0.1482084,0.5368138551712036,0.045369297,0,0,0,0,1,1,1,1
150-3,150,3,4,0,0,0.0131512703374028,0.0131512703374028,0,0,5,3,4,0.09231088,0.5368138551712036,0.025743334,0,0,0,0,1,1,1,1
150-4,150,4,4,0,0,0.0131512703374028,0.0131512703374028,0,0,5,1,3,0.01522976,0.5368138551712036,0.0069155386,0,0,0,0,1,1,1,1
150-5,150,5,4,0,0,0.0131512703374028,0.0131512703374028,0,0,4,2,3,0.018001458,0.5368138551712036,0.010498673,0,0,0,0,1,1,1,1
150-6,150,6,4,0,0,0.0131512703374028,0.0131512703374028,0,0,4,2,2,0.042904034,0.5368138551712036,0.01459138,0,0,0,0,1,1,1,1
150-7,150,7,4,0,0,0.0131512703374028,0.0131512703374028,0,0,4,2,2,0.04403388,0.5368138551712036,0.018201755,0,0,0,0,1,1,1,1
150-8,150,8,4,0,0,0.0131512703374028,0.0131512703374028,0,0,3,3,2,0.08419825,0.5368138551712036,0.028652934,0,0,0,0,1,1,1,1
150-9,150,9,4,0,0,0.0131512703374028,0.0131512703374028,0,0,5,2,4,0.094507225,0.5368138551712036,0.033124458,0,0,0,0,1,1,1,1
150-10,150,10,4,0,0,0.0131512703374028,0.0131512703374028,0,0,3,3,4,0.025119543,0.5368138551712036,0.008698687,0,0,0,0,1,1,1,1
150-11,150,11,4,0,0,0.0131512703374028,0.0131512703374028,0,0,3,3,4,0.063012645,0.5368138551712036,0.02384278,0,0,0,0,1,1,1,1
150-12,150,12,4,0,0,0.0131512703374028,0.0131512703374028,0,0,4,3,4,0.05694511,0.5368138551712036,0.019490857,0,0,0,0,1,1,1,1
151-0,151,0,2,0,1,0.8556091785430908,0.8556091785430908,1,1,4,2,4,0.25230023,0.4492360949516296,0.1287398,1,1,0,0,1,0,1,0
151-1,151,1,2,0,1,0.8556091785430908,0.8556091785430908,1,1,4,3,4,0.40000832,0.4492360949516296,0.22795115,1,1,0,0,1,0,1,0
151-2,151,2,2,0,1,0.8556091785430908,0.8556091785430908,1,1,3,3,4,0.5546699,0.4492360949516296,0.28960666,1,1,1,0,1,0,1,1
151-3,151,3,2,1,0,0.1443908214569091,0.8556091785430908,1,0,3,4,4,0.4094367,0.4492360949516296,0.15907422,1,0,0,0,1,1,1,1
151-4,151,4,2,1,0,0.1443908214569091,0.8556091785430908,1,0,4,4,3,0.093344755,0.4492360949516296,0.04510458,1,0,0,0,1,1,1,1
151-5,151,5,2,1,0,0.1443908214569091,0.8556091785430908,1,0,3,4,3,0.1427789,0.4492360949516296,0.08654184,1,0,0,0,1,1,1,1
151-6,151,6,2,1,0,0.1443908214569091,0.8556091785430908,1,0,3,4,2,0.07299817,0.4492360949516296,0.029288016,1,0,0,0,1,1,1,1
151-7,151,7,2,1,0,0.1443908214569091,0.8556091785430908,1,0,3,4,2,0.12874272,0.4492360949516296,0.05564984,1,0,0,0,1,1,1,1
151-8,151,8,2,1,0,0.1443908214569091,0.8556091785430908,1,0,3,3,2,0.39852294,0.4492360949516296,0.15635213,1,0,0,0,1,1,1,1
151-9,151,9,2,0,1,0.8556091785430908,0.8556091785430908,1,1,3,4,4,0.6102658,0.4492360949516296,0.35544246,1,1,1,0,1,0,1,1
151-10,151,10,2,0,1,0.8556091785430908,0.8556091785430908,1,1,3,4,4,0.06545423,0.4492360949516296,0.032042615,1,1,0,0,1,0,1,0
151-11,151,11,2,1,0,0.1443908214569091,0.8556091785430908,1,0,2,4,4,0.053406682,0.4492360949516296,0.02176568,1,0,0,0,1,1,1,1
151-12,151,12,2,1,0,0.1443908214569091,0.8556091785430908,1,0,2,4,4,0.17656247,0.4492360949516296,0.064194,1,0,0,0,1,1,1,1
152-0,152,0,4,0,0,0.7951793670654297,0.7951793670654297,1,1,5,2,4,0.10249392,0.5368138551712036,0.04884105,0,1,0,0,0,1,0,1
152-1,152,1,4,0,0,0.7951793670654297,0.7951793670654297,1,1,4,3,4,0.25433287,0.5368138551712036,0.106814265,0,1,0,0,0,1,0,1
152-2,152,2,4,0,0,0.7951793670654297,0.7951793670654297,1,1,4,3,4,0.5650171,0.5368138551712036,0.23942327,0,1,1,0,0,1,0,0
152-3,152,3,4,0,0,0.7951793670654297,0.7951793670654297,1,1,5,1,4,0.23991717,0.5368138551712036,0.097614154,0,1,0,0,0,1,0,1
152-4,152,4,4,0,0,0.7951793670654297,0.7951793670654297,1,1,5,2,3,0.06714703,0.5368138551712036,0.034921788,0,1,0,0,0,1,0,1
152-5,152,5,4,0,0,0.7951793670654297,0.7951793670654297,1,1,4,2,3,0.08989499,0.5368138551712036,0.0552033,0,1,0,0,0,1,0,1
152-6,152,6,4,0,0,0.7951793670654297,0.7951793670654297,1,1,4,2,2,0.15068483,0.5368138551712036,0.0678739,0,1,0,0,0,1,0,1
152-7,152,7,4,0,0,0.7951793670654297,0.7951793670654297,1,1,5,2,2,0.122692905,0.5368138551712036,0.065392874,0,1,0,0,0,1,0,1
152-8,152,8,4,0,0,0.7951793670654297,0.7951793670654297,1,1,3,3,2,0.31528467,0.5368138551712036,0.14832176,0,1,0,0,0,1,0,1
152-9,152,9,4,0,0,0.7951793670654297,0.7951793670654297,1,1,4,3,4,0.453932,0.5368138551712036,0.20579748,0,1,0,0,0,1,0,1
152-10,152,10,4,0,0,0.7951793670654297,0.7951793670654297,1,1,4,1,4,0.041310307,0.5368138551712036,0.025475107,0,1,0,0,0,1,0,1
152-11,152,11,4,0,0,0.7951793670654297,0.7951793670654297,1,1,3,3,4,0.2856288,0.5368138551712036,0.13935795,0,1,0,0,0,1,0,1
152-12,152,12,4,0,0,0.7951793670654297,0.7951793670654297,1,1,4,2,4,0.18534097,0.5368138551712036,0.09151074,0,1,0,0,0,1,0,1
153-0,153,0,4,0,0,0.0888560563325882,0.0888560563325882,0,0,5,2,4,0.032226052,0.5368138551712036,0.011437592,0,0,0,0,1,1,1,1
153-1,153,1,4,0,0,0.0888560563325882,0.0888560563325882,0,0,4,3,4,0.063239925,0.5368138551712036,0.024222704,0,0,0,0,1,1,1,1
153-2,153,2,4,0,0,0.0888560563325882,0.0888560563325882,0,0,4,2,4,0.17566854,0.5368138551712036,0.05345964,0,0,0,0,1,1,1,1
153-3,153,3,4,0,0,0.0888560563325882,0.0888560563325882,0,0,5,2,4,0.09274129,0.5368138551712036,0.027648173,0,0,0,0,1,1,1,1
153-4,153,4,4,0,0,0.0888560563325882,0.0888560563325882,0,0,5,2,3,0.017320981,0.5368138551712036,0.008135052,0,0,0,0,1,1,1,1
153-5,153,5,4,0,0,0.0888560563325882,0.0888560563325882,0,0,4,3,3,0.025451519,0.5368138551712036,0.014289871,0,0,0,0,1,1,1,1
153-6,153,6,4,0,0,0.0888560563325882,0.0888560563325882,0,0,4,3,2,0.05450022,0.5368138551712036,0.019259641,0,0,0,0,1,1,1,1
153-7,153,7,4,0,0,0.0888560563325882,0.0888560563325882,0,0,5,1,2,0.030729303,0.5368138551712036,0.015073102,0,0,0,0,1,1,1,1
153-8,153,8,4,0,0,0.0888560563325882,0.0888560563325882,0,0,3,3,2,0.09147249,0.5368138551712036,0.03233421,0,0,0,0,1,1,1,1
153-9,153,9,4,0,0,0.0888560563325882,0.0888560563325882,0,0,4,2,4,0.121122934,0.5368138551712036,0.044957574,0,0,0,0,1,1,1,1
153-10,153,10,4,0,0,0.0888560563325882,0.0888560563325882,0,0,4,2,4,0.02393845,0.5368138551712036,0.008425063,0,0,0,0,1,1,1,1
153-11,153,11,4,0,0,0.0888560563325882,0.0888560563325882,0,0,3,3,4,0.07895488,0.5368138551712036,0.03056494,0,0,0,0,1,1,1,1
153-12,153,12,4,0,0,0.0888560563325882,0.0888560563325882,0,0,4,2,4,0.059615508,0.5368138551712036,0.021131512,0,0,0,0,1,1,1,1
154-0,154,0,1,1,0,0.079439640045166,0.920560359954834,1,0,4,4,4,0.16649543,0.486357569694519,0.06413755,1,0,0,0,1,1,1,1
154-1,154,1,1,0,1,0.920560359954834,0.920560359954834,1,1,4,3,4,0.5787375,0.486357569694519,0.28448248,1,1,1,0,1,0,1,1
154-2,154,2,1,0,1,0.920560359954834,0.920560359954834,1,1,4,2,4,0.37747553,0.486357569694519,0.16488354,1,1,0,0,1,0,1,0
154-3,154,3,1,1,0,0.079439640045166,0.920560359954834,1,0,5,4,4,0.10070834,0.486357569694519,0.03940346,1,0,0,0,1,1,1,1
154-4,154,4,1,0,1,0.920560359954834,0.920560359954834,1,1,4,4,3,0.21189499,0.486357569694519,0.10471772,1,1,0,0,1,0,1,0
154-5,154,5,1,0,1,0.920560359954834,0.920560359954834,1,1,4,3,3,0.26894704,0.486357569694519,0.11393271,1,1,0,0,1,0,1,0
154-6,154,6,1,0,1,0.920560359954834,0.920560359954834,1,1,4,2,2,0.19376431,0.486357569694519,0.08920609,1,1,0,0,1,0,1,0
154-7,154,7,1,1,0,0.079439640045166,0.920560359954834,1,0,5,4,2,0.064414375,0.486357569694519,0.034033637,1,0,0,0,1,1,1,1
154-8,154,8,1,0,1,0.920560359954834,0.920560359954834,1,1,2,3,2,0.2513769,0.486357569694519,0.118919365,1,1,0,0,1,0,1,0
154-9,154,9,1,0,1,0.920560359954834,0.920560359954834,1,1,5,3,4,0.53204346,0.486357569694519,0.23741175,1,1,1,0,1,0,1,1
154-10,154,10,1,0,1,0.920560359954834,0.920560359954834,1,1,4,3,4,0.06683314,0.486357569694519,0.040874645,1,1,0,0,1,0,1,0
154-11,154,11,1,0,1,0.920560359954834,0.920560359954834,1,1,3,3,4,0.41145977,0.486357569694519,0.19515786,1,1,0,0,1,0,1,0
154-12,154,12,1,0,1,0.920560359954834,0.920560359954834,1,1,3,3,4,0.32725257,0.486357569694519,0.14536397,1,1,0,0,1,0,1,0
155-0,155,0,5,1,0,0.9795354083180428,0.0204645916819572,0,1,5,2,4,0.28457165,0.372329980134964,0.21972637,1,1,0,0,0,1,0,1
155-1,155,1,5,0,1,0.0204645916819572,0.0204645916819572,0,0,4,3,4,0.051798455,0.372329980134964,0.01921244,1,0,0,0,0,0,0,0
155-2,155,2,5,1,0,0.9795354083180428,0.0204645916819572,0,1,4,3,4,0.25633648,0.372329980134964,0.20594566,1,1,0,0,0,1,0,1
